id	name	followers	popularity	genres
0XDThMhlG440TmiWVUWspI	Selma Mutal	349	14	['deep soundtrack', 'french soundtrack']
7McONMYw24sAXoYYhMRpY4	Shawn Camp	1334	23	['arkansas country']
3kSDOw6bEMSStOjqLR2kVX	Colorblind	4039	39	[]
43jySAjj0BKSQDAr6yloo3	Dubz	1290	31	[]
3WCrMlMMPdM3jS5GsWyXlC	Yanis Bernard	3	28	[]
772SIFJQiXTCfxncTK1UMn	Aaron Hall	374508	52	['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']
5deRBvKxJssHVa9n6B7tWV	Dynazty	43812	54	['melodic metal', 'nightrun', 'sleaze rock', 'swedish hard rock']
6ym17k1ZaNgqTHC5mwumsy	SPLASHWOE	528	51	[]
36uT4b5dk9vfJ7GBLjtqBh	18veno	5800	43	['indie hip hop', 'south carolina hip hop']
107Qkrj4miJTEjTZx8Ie3c	Nabes	1472	41	[]
4sh4MHP7lhrSUakxwZzwqz	Bruce Cockburn	42491	48	['canadian singer-songwriter', 'classic canadian rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'singer-songwriter']
0OCgRH2JnfJo0nNDJzEG0Q	Mike Mains & The Branches	17691	43	['christian rock', 'indiecoustica', 'stomp and holler']
1FWDcayB8TeqDhiuP9A2o5	Jos Van Immerseel	1501	30	['harpsichord', 'historical keyboard', 'historically informed performance']
4nqOcuFoQfNVU8IHkW710t	Island Club	2965	24	['brighton indie']
09s6bLEw45wioK9ytf3nsA	Westerman	36572	49	['uk alternative pop']
3ppQEG71r7jVpI8RudzycF	OHGEESY	79194	71	['cali rap']
319U6LVt3j3iT9oAEzrpRO	Cyrus Chestnut	8400	43	['jazz', 'modern jazz piano']
1SCBA01kEf7DRpas7zk8Uv	Philharmonia Hungarica	1518	38	['german orchestra', 'orchestra']
3MtjpQAQmSVUoG1GJuz4yU	Advertisement	1009	13	[]
2XMxWKPKCxoLkSdpCViCnr	Perfume	601835	59	['bitpop', 'j-idol', 'j-pop', 'j-pop girl group', 'japanese electropop', 'shibuya-kei']
1fBCIkoPOPCDLUxGuWNvyo	Poison	2411767	68	['album rock', 'glam metal', 'hard rock', 'rock']
4tSx9oXscGCVaVXEhH86qp	Blizzy	21292	54	['swedish gangsta rap', 'swedish hip hop', 'swedish trap pop']
5Xl8d6HbzkkwWmSQSOsv7k	The BREED	6089	51	['chillhop', 'jazz boom bap', 'lo-fi beats', 'lo-fi jazzhop']
6t9ucCmbp0yzfgKpSLl7XL	UNDRESSD	4797	52	['orebro indie']
7jy0D5smo4KoaT8017h6pM	Dánjal	611	2	['faroese indie']
5FnRSMJOiTQUGkNRfOaJYm	Byron Wolfe	159	34	[]
0V1ogjWW3Zo2raqh81ASUd	Alexandre Dumas	597	40	['reading']
6jcPHv7qVfqysvBT7Jmn7K	Jimmy "Bo" Horne	12133	43	['disco', 'post-disco']
3JamY45rtaJluNZPgdVSkl	Shawn Pelton	132	46	[]
1kMPdZQVdUhMDKDWOJM5iK	Tkay Maidza	116308	62	['alternative r&b', 'australian hip hop', 'escape room']
1p03eo7FG5sXEMs3lGFEwb	Pueblo Vista	34759	58	['focus beats', 'lo-fi beats']
31jvzuB4ikftPQZJwrYfCF	Enter Shikari	376568	60	['modern rock', 'nintendocore', 'trancecore', 'uk metalcore', 'uk post-hardcore']
1fA8WmzG2eU2q13kAAjoN8	ricky retro	24870	45	[]
1yz8XixOiIJJ9IxjbnfYV6	NewDad	13511	44	['irish indie rock']
2uDsUIyCIqk9wKj17I8WAH	Yoko Shimomura	57479	57	['anime score', 'chiptune', 'japanese vgm']
6xzdpjZ5OURzMdpjCFW008	Charli Baltimore	47850	40	['hip pop']
0WxOgeRxUt0MwPrI7A5atQ	King Curtis	32152	47	['funk', 'jazz blues', 'jazz saxophone', 'soul', 'soul jazz']
0XTxadWXVyfB8eTIYOjMYj	Gary Lewis & The Playboys	99966	44	['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']
3IJ770I1QPmwVp7yug0eJ4	Lustra	33885	58	[]
7Io0XduXk7aOHFHA7sLru2	Bonn	11815	64	['swedish pop']
34W3MmEwZVbj136Xk3G2EK	Allen/Olzon	4951	23	[]
7LuvQlyXxSQI8h6V9doNQN	Cdot Honcho	130466	46	['chicago rap', 'vapor trap']
3ip1sezZV57uOtHDnLXAkH	West Coast Massive	3766	41	['pop edm']
0ukgrNYk51TkMQr0f2Br4Q	Maverick Sabre	224251	68	['indie soul', 'irish hip hop']
1dpH2N2f3HJ3D48z2q78br	Baybe	137	43	[]
3bAPo06XsUX6fo8iHYUqH7	Leslie Shaw	159664	52	['pop peruano']
14mNenIi1W5u68fvDTd7ES	K9 Division	149	43	['chill out']
3afwdwY97SMtIdnUsPTpQT	Phat Phunktion	20641	34	['instrumental funk', 'modern funk']
528t5c0zyuG9beehtth4Za	Finch	149737	51	['emo', 'pop punk', 'post-hardcore', 'screamo']
1p6CdzJRoicjRcSdWoB9Qc	Mitchell Tenpenny	250895	72	['contemporary country', 'heartland rock']
2O0nEPPEns6H5Y30xrcIHr	Gabriele Mugnai	0	12	[]
5k8vZsGwQ2AlHNfsne055D	Twin Wild	27215	41	['modern alternative rock']
63MQldklfxkjYDoUE4Tppz	M83	1940995	73	['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']
2CmmI8FKwKlv9SRUEYwXw6	Isabelle van Keulen	647	22	[]
1kTosgOUBKvkCaOsJINFsN	DROPQUICK	119	37	['chill out']
2i7lcqmkXenSMNTeXdAsPZ	The Silvertones	4875	30	['dub', 'reggae', 'rock steady']
4FeLiFUPdxVfFo8oOfA4BH	Rah Swish	66445	64	['brooklyn drill', 'new york drill', 'nyc rap']
0JxChc2w5fwTGbXKfc4cRd	Patti Austin	155106	56	['adult standards', 'quiet storm', 'smooth jazz', 'soft rock', 'yacht rock']
2vAUwx2nm0chxnNXkAcHD7	Nané	6954	37	['austindie']
5schNIzWdI9gJ1QRK8SBnc	Ben Howard	1898972	71	['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']
6xezzx8L2FAC0MsGZSRLxg	Sonia Leigh	4897	31	[]
6Zh3xrWlA0SA9Fsfj9AVwm	Wang Chung	219040	58	['album rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']
0gDRlo7VjCojGpmdCCS57B	Orchestra Del Teatro Alla Scala Di Milan	42	38	[]
2JBUyLiFvpFPWdZGqIGYLD	Crowd Lu	250891	60	['chinese indie', 'mandopop', 'taiwan indie', 'taiwan pop', 'taiwan singer-songwriter']
3FLxEaYTCJpxc52GijfWVD	Gregor Joseph Werner	104	16	[]
0bxOY7bANY5VgN0vALUAq9	Powerline	839	29	[]
3zgBwOoVIZBiNd3wIrKnhS	Ernie Isley	1005	35	[]
28dpy0DQotTkBXcTlniQii	ten56.	4819	37	[]
2F4vlQrJakgfJhEW93DFcZ	Mally Mall	11141	48	[]
0mGyXXKzoR5KAAh4Mkef2W	Teenage Bottlerocket	64415	51	['melodic hardcore', 'orgcore', 'power-pop punk', 'punk', 'skate punk', 'wyoming indie']
1B25oHGZdWQzQJCajIwA3a	Clarice Jensen	2896	61	['modern cello']
5HAs3PXvcSdFY57ey4glmF	Lester Davenport	265	17	['chicago blues']
74RlyWfSIpHWsObpkuc0KC	Wilder Gray	317	27	[]
4PVhLylgFzJbW165GuwMzU	Rigmor Gustafsson	11056	38	['contemporary vocal jazz', 'swedish jazz', 'vocal jazz']
77P4tNTkIoNxjx1M8fnDQT	Ram y los Mixes	311	1	[]
10jo3zVGDsW6qs3JVs9tfD	We Banjo 3	18766	40	['irish banjo', 'irish neo-traditional']
3dkswBquw5Ss899vAX7DP6	Alexis Grapsas	159	34	[]
2JDEtAc1gGiAbCvjUnK2iZ	Huntress	24656	29	['gaian doom', 'retro metal', 'slayer']
2ZY6UbKeVVWZ6gFMbwOIpj	Rhymes For Reasons	1635	15	["children's music", 'nursery']
51taW2tWSTpITKdSBgIlsZ	"Mendelssohn-Duo"	13	3	['classical piano duo']
6nFBonVf7Lqaj05R0v5VGJ	Sarah Jarosz	109363	60	['folk', 'indie folk', 'lilith', 'new americana', 'progressive bluegrass', 'stomp and holler']
3w2fcE7mWqTmgRkNKn6gKJ	Gary Willis	11982	24	['electric bass', 'jazz fusion']
45rAZqRt5nUUMatQzk8qJu	Johnny Lee	99552	49	['classic country pop', 'country', 'country rock']
1RG2FZvpca9J9VjnCtmD4p	Kelly Krow	2284	34	[]
0CqUWmuisajRaQpQjV6Ivp	razzmatazzSC	8	10	[]
6JGUkLiRAWMNYaHdUCIUvC	Rocky Burnette	3202	37	[]
2FPMZBH13ARkDrd37sIp13	Hiroko Murakami	448	49	['japanese piano']
6wFwvxJkurQPU2UdeD4qVt	The Jungle Giants	214431	65	['australian indie', 'australian pop']
0nrcqEG1EEnOwpAfIv0UIb	A Static Lullaby	68514	42	['melodic metalcore', 'post-hardcore', 'screamo']
0xerv5f2ULJbDe2pVvHa3z	Nelson Padgett	1	4	[]
2cr0HqKmNIy6gfRLnmBxIM	Roderick Kennedy	4	16	[]
7AC976RDJzL2asmZuz7qil	Yes	1386947	65	['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']
4wa2jF1Hfx1JtfzCn89RyI	Erica Smith Trio	187	38	[]
2TdmKOsv2Oj82JhCY1ToHL	Bo Sylvén	11	0	[]
14BXEgDN7cRyitwzEzK0ik	Latin Groove	180	20	[]
2p0u1XegTR9g9diM8xYDRU	Pacificus Luminus	10	48	[]
5o8uKmI1GJP1DVCnt73oKE	Eloise Kate	270	37	[]
06q1JEvxIDhmuBnDj0V6qw	We Are the Catalyst	10555	33	['gymcore', 'pixie', 'slayer']
02jndtOYIxFqRzsNzuQ7hf	The Heath Quartet	6	17	[]
4KpcxlCngHi7Luq53GQjXG	Luca Quintavalle	409	20	['historical keyboard']
3lBxyv4EPpiE80Ji1Eyfiq	Mido and Falasol	31919	62	['korean ost']
0RQTMmeu6M6VQg5zPeWKgw	The AAA Girls	13818	27	['strut']
1kW3Vmt2UDZfYhc9So72dS	Lars Jansson	3542	42	['swedish jazz']
0IB0VjX9NSrGX6PjCXGVcq	Raleigh Ritchie	195957	54	['uk contemporary r&b']
0HDxlFsXwyrpufs4YgTNMm	Phoria	43601	49	['brighton indie']
2z3KntXLyEF5Lvz1kpdBoA	Caloncho	567530	67	['guadalajara indie', 'latin rock', 'mexican indie']
1F1iOPcBFgAYGEM5x1s6SJ	Ben Gallaher	2309	35	['country pop']
7zrkFhYAp6dBxsydmJkouN	lullaboy	9443	55	['chill r&b']
226ZwHRFmxyMqgXCoEkUbq	Bad Cop, Bad Cop	35471	39	[]
167VlZ0C0ewQbgKexRFcs6	Erin Rae	10282	38	['indie folk', 'nashville americana', 'new americana', 'uzbek pop']
28gf2piFx6cAKOMIwcky5a	A-Lin	625219	59	['mandopop']
6MkzAfnUcp0AQTX5ckpQzx	Hurry	2187	21	['bubblegrunge', 'philly indie', 'small room']
1wNnzVfVi1zOhdaUJcb9Eb	The Glass Moons	211	28	[]
4w6VhlUuzrUoJ5NbCpefXx	Kassian	2194	39	[]
7tbxW8j3pe34xRrPtS5igX	Ted Taforo	93	27	[]
45JkiNZMtPXDGoKXzxoPE1	Katie Buchanan	276	21	[]
5p9HWdsMLHKU8PCj5UWeiU	Let It Rot	679	10	[]
5VHHmWeebiauudEnj0YEvR	Darren Kramer	10	18	[]
2RSApl0SXcVT8Yiy4UaPSt	Ayreon	125596	50	['celtic metal', 'dutch metal', 'metal', 'neo classical metal', 'power metal', 'prog metal', 'progressive metal', 'sci-fi metal', 'symphonic metal']
6zoDxs0nnHuD3dKmi7xIIj	Watkins Family Hour	8902	37	[]
28Vn4HKpcOqzagc7tiAxNz	Nikki Hill	8245	25	[]
2qGkessPTMJjSEYtxJ11KC	André Cluytens	1730	34	['orchestral performance']
3ibZ40zQBPva1PoxXe8bdR	Sarah Blackwood	7536	45	[]
122qG4lB9vG6XCjrwJPnRJ	Royal Tusk	25833	41	['edmonton indie', 'modern alternative rock', 'modern hard rock']
26NBM9MmocuhYDY4flth3a	Stuck	1526	26	[]
2Cr2rpr7lav8wbSsvULw9u	Goddard	1136	35	[]
5fsDcuclIe8ZiBD5P787K1	Stevie Ray Vaughan	1911869	67	['album rock', 'blues', 'blues rock', 'classic rock', 'electric blues', 'instrumental rock', 'modern blues', 'rock', 'texas blues']
34vKcVb8KHcZzOJgokh0Y4	Snash	4351	30	['glasgow indie']
1Hhsvgh6jPbzakInEaTFAJ	The Deer	4006	29	['austindie', 'deep new americana']
4SV6cezgr2EYpAUV7j8ABo	Little Fritter	2005	31	['australian dance']
0Obcl00RkSejk0z0m4vUwT	Drew Holcomb	16041	52	['acoustic pop', 'indiecoustica']
3CcqTY5fsD6Bli5ecGhDKz	William S. Burroughs	12979	24	['beat poetry', 'sound collage']
03iUAGyJwZiIhAF6PcSoxt	Seth Alley	3030	41	['country pop']
4ygqEKxbe61knnDaodGFmi	Crobot	43473	47	['modern hard rock']
2XnnxQzxFZG8qEPjakokPM	Obie Trice	658685	62	['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']
6gezkje7GoJlQbHBgLXHuu	Destiny Rogers	101238	64	[]
0KLDM2yLtC8DjicCNFqA2S	Madeleine Mitchell	61	8	['violin']
3u9rbdcmA6CxjxOAkjaeFr	KOKOROKO	164797	54	['british jazz', 'indie jazz', 'indie soul']
5CdJjUi9f0cVgo9nFuJrFa	Adventure Club	274259	59	['brostep', 'canadian electronic', 'chillstep', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']
4URPAJlk8ay7npvNVVLpKN	I Built the Sky	35839	42	['instrumental djent', 'instrumental progressive metal']
7sx3r4lMo079vO7lIi0fng	Lanterns on the Lake	28133	38	['chamber psych', 'melancholia', 'newcastle indie']
1vGT1ARFxsjCIuv8RsLJw7	Michael Sheen	588	22	[]
5RTpt7F1M8N8w1JlnDBeH8	Azure Ryder	9096	51	['australian pop']
3uMJsDLenRrP1soBlu3YKq	Relaxing Noises	4	45	[]
4T6ME5iuu0IEJYNUldQ1u1	La Dormilona	6	23	[]
2fg5h5pzleqI4RjFopWroj	Georg Philipp Telemann	101481	55	['baroque', 'classical', 'early music', 'german baroque']
7A29QKpDvdkEuTM6vcY17z	Alfred Schnittke	16352	35	['avant-garde', 'classical', 'contemporary classical', 'russian contemporary classical', 'russian modern classical']
3V3Cv0iaImcAuGxsaESGyC	Benito Novelli	7	33	[]
1Zc6B0DscCuAfwQSJrJ6hC	Usher & Alicia Keys	15027	0	[]
1Vmg3FX8Y1nXfifcFvAtJi	Marialena Fernandes	26	7	[]
1P9syEkl41IFowWIJN7ZBY	Pete Seeger	125349	48	['american folk revival', 'appalachian folk', 'banjo', 'folk', 'folk rock', 'old-time', 'traditional folk']
3ZllGjNdP5pS8UFnT5Jj2x	Sea Wolf	116909	50	['indie folk', 'indie pop', 'indie rock', 'la indie', 'stomp and holler']
2KFVbDcO6wEgFaecVXDMhw	Listing	139	19	[]
4EV7a9KODMBPJTCgIl9Bmk	Morten Lauridsen	14787	41	['american contemporary classical', 'choral', 'contemporary classical']
40IqnqvUuwdqvOflDfyWZ6	Ryan Culwell	2394	32	['southern americana']
4KihRC0JCRb7aBMYuPAOzA	Kéo	49598	29	[]
59PupD35uDhgTCVfuV3GtN	Ethan Ross	3767	47	['emo rap']
0swyjVW2UWXf3aixsKCGc1	Suzana Maximiliano	13	33	[]
2BFFr1SrdrJwXm1Y1Wr4F3	Maria Healy	2339	41	['tech trance']
6oItULQHSBtnLr2RbIRgdB	Ac Thomas	86	28	[]
3uOdNUjwD6hhOh1z2dQEIn	lau.ra	3158	55	[]
7fFV1CuS9eT92DKj0Zzpt9	Eucalyptic	1420	43	['background music']
369T15zvlCiF4zAzdZNhQL	Arz	7982	59	[]
2hbkQrto5H2tL00NQ7ZR4W	Vyacheslav Artyomov	444	5	['russian contemporary classical']
29ITaP4nYGDlz54m7pLJL1	Morgan Delt	37049	43	['neo-psychedelic']
52tIYMYQgBbgOFIJHaOPxY	Resolve	7639	40	['metalcore']
1lgyh5VKSj4wK26xwOuNuE	Max Mandel	7	10	[]
6ll13Y20dnndy8mAuF9tgk	Grayville Trio	58	33	[]
5aUwhctK3ivNtJp3DY8bdL	Lars Erstrand	465	30	['jazz vibraphone', 'swedish jazz']
4nRJJWVfbPAULHZl7VYVE8	OLEK	3790	59	['polish trap']
23Z0TsB54gPf1Zo2KLeak9	Raphael Alpermann	399	49	[]
3NQRIqPwnKZJ4KLKGSkl2Y	Don Ross	24069	38	['fingerstyle']
0XSz7OqyhKBKRq4ZU8WpAo	KAMILLE	11105	51	['uk contemporary r&b']
3GZGJ33pJdAdUL6IQpK8mR	Anthony Rapp	13758	54	['broadway', 'hollywood', 'show tunes']
0Xn4iSM6rXebCl4Ub50RFN	Taken By Trees	33509	45	['swedish synthpop']
3JIkROPQb9KHQzOe6CWB8U	The NBC University Theater Group	21	0	[]
1IEICAjQ2utMbLHi7zoc5f	John Stewart	5484	40	[]
5JGhqXGzv9PQznmDxauQ9w	Narciso Yepes	17438	42	['classical guitar', 'classical performance', 'guitarra clasica']
2J7jiJ5cdLieortTaN6yMT	David Zinman	4514	54	['classical performance', 'orchestral performance']
72G0MODfMxM5TGaoQtGbdP	Alfredo Kraus	22544	39	['classical tenor', 'opera', 'spanish classical']
3jT7IeLgXbSz86qKUq7Bqc	Rajitheone	13574	30	['minnesota hip hop']
7jAs1uPnpfNmT6e5qtEPxq	ATL Jacob	1480	60	[]
4y31i4eg78AV7G4sP7IZZC	Clotilde Dupuy	6	31	[]
2KEWeLDHDztMs2phLYTcRX	Great American Ghost	16658	33	['metallic hardcore']
6rJ1GwtHin2BJbKLuNn9pi	Jazzinuf	103452	63	['chillhop', 'focus beats', 'lo-fi beats']
2RZbJDQz3gwJppZzfbuxTx	Sailor & I	12640	49	['swedish electronic']
2wdHPx6lvGu3MvTH61uvTi	Dieter Huber	68	43	['chill guitar']
6RgbIwWiBcHtDEk77uNjrA	Patrik Andrén	1447	52	['video game music']
0N0cHhRbd0hOXkUv8szdQ3	Marie Protivová	15	54	['sleep']
3Q7ZSIg5AfemNCtNyupVLK	Gertrude Lawrence, Harold French	3	0	[]
33JfM2NgTRFT9wMoQvcv6T	Talent	1047	62	[]
6JonKaJAREHNEYiCFcJBVn	The Red Robin Quartet	547	40	['background jazz']
0uTPzi8W37wOTmW00hcyB0	Klic	210	4	['czech folk']
0lVHG6dLy7suf4FaubTzF5	Tim Bowman	20259	44	['smooth jazz']
41dLItQx3PSyP6n1AMd87b	Anne Dudley	10348	52	['british soundtrack', 'scorecore', 'soundtrack']
6pcPyOpEwaoP9q7wOjqHx0	Edgar Allan Poe	24835	39	['german literature']
5yko5EHt0FxUSLyg7uU8VZ	Usurpress	1426	4	['swedish death metal']
1RJ9qwSsCfnOcTXBSqotNk	Ariel	378	27	[]
5iNvbRVX9W8t1RpD2SHpAO	Tom Lehrer	44925	44	['comic']
6pblNcR2U2LEi5QpbC92ui	Jolee Nikoal	84	37	[]
3UKaTOMvInYrOVb2SXiO9v	Nebulae	612	30	[]
7aHv2HgCuDTe3VU99UWkLm	Rita May	1856	50	['calming instrumental', 'piano cover']
7b1EPAPT0r2pf6Qxp7A8DU	Hanneke Cassel	4547	31	['jig and reel']
78bYVuTX8mDzacro8sziFP	Choi	235	32	[]
5Zq7R5qmi58ByYyBQTlNuk	Lee Brice	1564433	75	['contemporary country', 'country', 'country road', 'modern country rock']
62r8B0snN5IPw8SwCJTEXR	Brother Dege	45769	49	['gothic americana', 'lafayette indie', 'modern blues rock', 'rebel blues']
3EQ310YOzcS1pJqiaoDs32	The Howl & The Hum	18215	41	['english indie rock', 'york indie']
0lQPyV27qv4l2vBbFJsImj	Mirta da Silva	85	54	[]
5DKd0xtp7SkFkJPwzxeFQf	Randall Bauer	5	4	[]
0gBJkH0e6W9nH1RpMee3j8	Pekka Haapasalo	4	12	[]
51AtMWF7vq9mdTwFSkcELZ	Enlery	165	32	[]
2sqrupqcoipb7UzVKApEnJ	Stick To Your Guns	181975	50	['melodic hardcore', 'melodic metalcore', 'metalcore']
5CDonRtIeV3ZYeE8nFjBUh	James Rhodes	74774	44	['british classical piano', 'classical piano']
1V2sJvNlPQYSO4Kf6GC3if	Yung Craka	57467	64	['meme rap']
04hpodYX5zImTdkPrXPkLp	Basutbudet	225	13	['swedish hip hop']
6szmr2d0QlRU7EOyXrqGnC	Nopsajalka	13273	50	['finnish dance pop', 'finnish hip hop', 'finnish pop', 'finnish reggae']
2LI7lXaNJU420lffFWJUcT	Pedro	480	62	[]
6xX1Zl1ebx9oUiIr8iK5HU	Andrew James	2926	32	['houston indie']
446mV2yNk82K3T6TW1j7Ot	Hans Ek	275	34	[]
7o2Y6TQr9B0ynZGhUDAkyj	Lotic	19007	26	['deconstructed club', 'electra', 'fluxwork', 'transpop']
2RLqd2qmR4DFJvCRaqmQFG	Abraham Marley	6	9	[]
0dmhLp2wENBfFWSZgaVF8Y	Cr0sses	22	39	[]
396wvM69VtHgLZSfFB0pyH	Chris Brown	12169	30	[]
2bfIoIZNRZXG8V7i1yCQIM	Yaara Tal	231	36	['israeli classical piano']
6OmQ3QpipDrfFdHjtYNMp1	PEAKS!	1428	39	[]
7FJqyPALMKAfnwfVAaia1P	SHOR	1115	39	[]
5vfh5OHbhWef7NigPS6CCE	Derek Sanders	1811	35	[]
0QrowybipCKUDnq5y10PD2	Amos Lee	397119	65	['acoustic pop', 'indie folk', 'lilith', 'neo mellow', 'new americana', 'pop rock', 'stomp and holler']
3lwPzq3sT3tucaO1F6sDw7	Haneri	1495	48	['singaporean pop']
7n2wHs1TKAczGzO7Dd2rGr	Shawn Mendes	34025067	89	['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']
7y3HnWCFEvWj4KM9GFSkiX	WeiBird	123434	57	['chinese r&b', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']
2B8ofgf0e96eyGnXfYNtST	Dormir Dan	26	51	['rain']
4wrFUdBKN4RBMtC3ZoLVdw	Kida Kudz	31352	57	['afropop', 'nigerian pop']
50KiISa7MC3LSlXZmn30Go	Flynn Simmons	44	32	[]
3z1lMiC42WnFHHmwrACV66	Gabriela Anders	6109	34	['audiophile vocal', 'contemporary vocal jazz']
5Vau7AVtTr4wKVibmML0fP	KLXX	80	30	[]
3yrLEI0BYK1wxdtJinDRT6	Thomas Moser	86	19	['classical tenor']
7jIYaVTYQWE2AvDS71uz0T	Fox Graham	36	24	[]
4Q4I3c5ixM1EqJ9svcleRD	Supersonic Blues Machine	10219	32	['modern blues', 'modern blues rock']
1YZhNFBxkEB5UKTgMDvot4	Lang Lang	175562	66	['chinese classical performance', 'chinese classical piano', 'classical performance', 'classical piano']
2zagWFWxFhQg3OvUmnnliq	Angelos	462	44	['afro house']
3ykuLH14n05EsgIRDZER5W	Murge	965	37	[]
52qqgwRzHxEPXuefNxc8Xx	Alexa Lusader	1003	35	[]
4FSHCrSzZlOrwOMmEInVwf	Stormerz	5529	45	['euphoric hardstyle', 'hardstyle', 'rawstyle']
1CqIIrCkdFMduTzAdIaeZb	Rinaldo Alessandrini	5668	41	['choral', 'classical performance', 'harpsichord', 'orchestral performance']
7mLBi547Uyww1voNJWEipA	Jason Joshua & The Beholders	5181	32	['retro soul', 'souldies']
63XBtGSEZINSyXylZxEUbv	Victoria Monét	399104	68	['alternative r&b', 'chill r&b', 'dance pop', 'indie r&b', 'pop', 'pop r&b', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']
5mM1pN7Q1oid52X9eL5nmx	Rancid Eddie	26930	42	[]
6wADzvUWqgYWXigndo6Mmj	Ankor	28607	41	['metal catala', 'pixie', 'slayer', 'spanish metal']
43HScyaOrzPzHaKEqEkc3x	Jiří Horák	1702	43	['neo-classical']
4c2FMMHkUGurATiPhTKqHP	Sam Cohen	8179	36	['houston indie']
3rHAg1yXbyNq0mnPgsVahe	Cassie Taylor	3472	38	[]
4Cjsh7anKDaMnQ3YHB1Xwq	Panama Wedding	44121	41	['indie poptimism', 'indietronica']
4Uv0Jg45Oq7vBXXwQNhXyf	Brick	112436	46	['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul']
450wFwmuEK6ytahAaWlhbX	UNDERHER	6745	41	['canadian electronic', 'ethnotronica', 'organic house']
4aMeIY7MkJoZg7O91cmDDd	Adrian Younge	32745	52	['african-american classical', 'indie jazz']
2mj5rXb8mYaRoF7oOHfgqI	Trick or Treat	8236	31	['italian metal', 'italian power metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic power metal']
4eX6XMjx0GK6eCr59261Q7	Hadji Gaviota	4149	41	['indie r&b']
4iVhFmG8YCCEHANGeUUS9q	Pretty Lights	532534	58	['edm', 'glitch hop', 'jam band', 'jazztronica', 'livetronica']
4JyfkCTV9FO5Yipee3f9EI	Trans-X	18699	53	['hi-nrg', 'italian disco', 'synthpop']
0ODkUSyC9qhputGEbAIf6p	Erik Frank	1924	44	[]
2AfU5LYBVCiCtuCCfM7uVX	Kota the Friend	450246	69	['hip hop', 'rap', 'underground hip hop']
4tk2WUKBOS9nKZj7bPQIXT	Naïka	45959	56	[]
5jWuVnPLmjABrgCGianzs9	Brass Construction	91694	38	['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'rare groove']
71oI8ewDCjuoKNQ3UIYP0e	Niall de Burca	53	31	[]
6Gk5hoM7eW8NSCYhICMDHw	Zak Abel	131892	69	['indie cafe pop', 'uk contemporary r&b']
3MrHF5OuH8MoEuzMI50rUf	Celedonio Romero	872	29	['classical guitar', 'guitarra clasica']
6jsS2mOTAxVrlSUWiPLXpH	T & Sugah	7616	47	['dancefloor dnb', 'gaming edm', 'liquid funk']
6tTpfohDDU7xK3NcIleasN	Ketil Haugsand	270	32	['harpsichord']
6g8Jqb5JMfv92eB2r0awTN	Arab Strap	47926	46	['art pop', 'chamber pop', 'chamber psych', 'freak folk', 'scottish indie', 'slowcore']
6MxlVTY6PmY8Nyn16fvxtb	Slightly Stoopid	566663	69	['reggae fusion', 'reggae rock']
6Awp6fgyzqQ2XuEvOMjq8D	Dylan Fraser	4390	45	[]
7E1o9IcnpiFQDlAUk2H7Az	Madi Diaz	12889	46	['acoustic pop']
5oldzkZrHypxJpr1ri05Fu	WDR Big Band	7362	36	['modern big band']
3UwGCYZVzMRKiNQHrtLy8m	Megan Coleman	3	18	[]
34hwBP1esafQoCVtLz7F6K	Mord Fustang	49972	45	['complextro', 'edm', 'electro house']
0b2Y4Ff7c1fKOTs7rrYjp9	Wang Guiying	2	0	[]
30DhU7BDmF4PH0JVhu8ZRg	Sabrina Claudio	1164266	69	['alternative r&b', 'pop', 'r&b']
6ZPbX2Lxd40e2UVkXpyxvI	Great White	642730	57	['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']
4AKwRarlmsUlLjIwt38NLw	Ofenbach	433543	79	['edm', 'new french touch', 'pop dance', 'tropical house']
5CuvtsnyHM7zDKpk63QfTV	Spain	97	3	[]
6gk4ierjjSVPoZep27VfZz	Bebel Gilberto	106661	55	['bossa nova', 'downtempo']
6uYBrTfn9labgPGjkU4OkO	Fulvio Neri	25	42	[]
6FImsFRRKFwS472Er0a0FM	SKYXXX	2778	39	[]
7j68r0RRJ2pdn6lh6Xhxn9	Panoramia	5	37	[]
