playlist_id	playlist_name	playlist_description	playlist_num_tracks	playlist_num_followers
37i9dQZF1DWWC5ySVGqQA1	Jane Austen	A collection of all things Austen, including audiobooks, poetry, and cinematic scores.	127	34323
37i9dQZF1DX8pbyATDkUwW	La littérature française	Les plus grands romans et autres nouvelles de la littérature française.	95	4833
37i9dQZF1DWZ8QVh1ew4PD	Vintage Radio Dramas	For your listening pleasure: relax with classic literature and the best of Hollywood and Broadway on the air. Updated regularly.	30	22106
37i9dQZF1DWVMdJ6HSmTWs	Mythologies	A collection of myths, fairy tales, and fables from across the globe.	88	61810
37i9dQZF1DXddisSfoYY5n	Radio Crime Dramas	Danger, mystery, and tangled webs of intrigue lie ahead....	28	21460
37i9dQZF1DXd6ydjpSDa3z	Russian Lit	Cozy up with Chekhov's classic short stories, or settle in for a longer listen with Tolstoy, Dostoyevsky, and other Russian greats.	65	9501
37i9dQZF1DX0RGhgSIsFBm	Scary Stories	A collection of classic horror and spooky stories, from Stoker to Hitchcock.	140	124796
37i9dQZF1DWVeoTQF8RBFh	Science Fiction	Verne, Huxley, Wells... a classic collection of science fiction.	197	26817
37i9dQZF1DXb0DT3bG5Uc1	Sci-Fi Radio Dramas	Classic science fiction performed for the airwaves.	42	21942
37i9dQZF1DX7ZEwRWHSfUr	Shakespeare: The Comedies	Be not afeard... this playlist is full of sounds and sweet airs that give delight. These are Shakespeare's comedies.	50	8739
37i9dQZF1DXbozqSbDnSno	Shakespeare: The Histories	David Tennant, Sir Ian McKellen, and other inspired prophets of Shakespeare's histories await...	87	6898
37i9dQZF1DX5lw1wrxWyPu	Shakespeare: The Tragedies	For never were there stories of more woe.... than those found in these masterful performances, adaptations, and readings of Shakespeare's Tragedies.	215	14611
5TQKebIP2y3YGxoklr72aV	Stories for your Inner Child	Fairy tales and children's classics sure to satisfy your inner child...	56	357
37i9dQZF1DX5nERjWj1zmg	Women's Lit	A selection of classic short stories and literature by women.	39	51908
37i9dQZF1DXc6li3e9oatQ	Learn Spanish	Learn Spanish with a collection of audio courses that will take you from beginner lessons to advanced conversations – featuring essential travel phrases and vocabulary!	459	153959
37i9dQZF1DX0IquWoRS2Rk	How to Write...	Advice on writing everything from college compositions to mystery novels and children's books.	103	7620
37i9dQZF1DX1uHtdQ6c5H9	Music Lessons with Pete Seeger	Banjo and guitar lessons care of folk hero Pete Seeger.	65	4300
37i9dQZF1DWUPAFOWtSz6P	Yoga Acoustics	Set your intentions and guide your practice with these mindful, meditative lyrics.	50	161487
01WIu4Rst0xeZnTunWxUL7	Beyond the Music	Go beyond the music with audio documentaries, rare interviews, and behind the scenes biographies of famous and influential artists and bands.	65	30
37i9dQZF1DX3HTCmWbhewZ	Irish Studies	The best of Irish history, poetry, and prose.	121	7566
37i9dQZF1DX1QCg8MO15wF	Learn Swedish	Learn some essential Swedish and master useful travel vocabulary in under seven hours – perfect for a transatlantic flight!	85	17450
37i9dQZF1DWTJSgpZmw7H2	Learn French	Learn French with a collection of audio courses that will take you from beginner lessons to advanced conversations and even French literature appreciation.	472	94989
37i9dQZF1DWVrSKB2Pc3PY	Learn German	Learn German with a collection of audio courses that will take you from beginner to advanced conversations.	409	63822
37i9dQZF1DWW6K9D6JN1rY	Learn Irish	Learn some essential Irish and listen along to poetry, prose, and songs in Irish.	71	22339
37i9dQZF1DX0yHwYvqyUJQ	Learn Italian	Learn Italian with a collection of audio courses that will take you from beginner lessons and travel necessities to advanced conversations.	608	70814
37i9dQZF1DX2SgxzTVd6bU	Learn Portuguese	Listen & repeat... with over 8 hours of Portuguese instruction!	53	20293
37i9dQZF1DX60lVXkfYly8	Learn Chinese	Learn and practice your Chinese language skills, from basic vocabulary to useful travel phrases and conversations.	263	54835
37i9dQZF1DWSsCx004HXRd	Learn Russian	Learn and practice your Russian language skills, from basic vocabulary to useful travel phrases and conversations.	174	32285
37i9dQZF1DX5cO1uP1XC1g	Top Arabic Hits - Yalla يلا	Top Arabic hits are right here. Cover: Mohamed Hamaki	100	332027
37i9dQZF1DX8d1cgbQqKFy	A Noam Chomsky Chronology	Dive into the works of Noam Chomsky, beginning with his latest 2014 release, When Elites Fail.	410	17754
37i9dQZF1DX6dCTsdzLHOw	Fright Fest	Don't spill your popcorn... these scary movie themes will scare the bejeezus out of you!	28	17355
37i9dQZF1DWWTuLtC3XxmA	Contemporary Christmas	A collection of traditional carols and new classics by the biggest, brightest stars! Cover: Christina Perri	130	27348
37i9dQZF1DX2uk5oHRWimT	Acoustic Christmas	Have yourself a folksy little Christmas now...	135	289355
37i9dQZF1DWVzrEOEOM5Qu	Christmas Stories	A collection of classic Christmas tales.	36	50708
7a80QjnKAMnZu5Lx50INeh	FriendsGiving	Enjoy the company of friends alongside some folksy acoustics perfect for an autumn dinner party.	35	2574
37i9dQZF1DX6afkUGYYDyK	Give Thanks	What are you thankful for this Thanksgiving? These are the songs that make us feel grateful....	55	13491
37i9dQZF1DWVxpHBekDUXK	Coping With Loss	When someone you love becomes a memory... find solace in these songs.	50	131539
37i9dQZF1DX9LT7r8qPxfa	noir	deep & dark. bold & bare. cover: Julien Baker	106	223576
37i9dQZF1DX6Oqe1LC2A2s	Next Classical	50 best tracks of 20/21st century <a href="https://open.spotify.com/genre/classical">classical</a> music. Cover: Arditti Quartet.	50	35494
37i9dQZF1DWYZW76Iw4Lij	Medieval 50: Spotify Picks	Medieval music from early Gregorian chants to late Ars Nova. Secular troubadours and sacred choir music. Colorful, gothic and beautiful. Hear music by Wolkenstein, von Bingen, Machaut and Léonin.	50	87159
37i9dQZF1DX8ONeLSIu0Ai	Modernism 50: Spotify Picks	The best Modernist music from the early 20th century. Impressionism with Ravel and Debussy. Expressionism with Schoenberg and Webern. Neoclassical with Stravinsky and Bartok.	50	24712
37i9dQZF1DX5kUFcXez8kt	Classical Intimate Dinner	Classical music to set the mood for your intimate dinners together with love ones and friends.	33	30193
37i9dQZF1DXcbK8HZQNxAq	Indie Classical: Composed In 21st Century	50 highlights of classical music composed in the new millennium. Find more <a href="https://open.spotify.com/user/spotify/playlist/1SBY0rHT0QjEtrzSNFzpMM">contemporary</a>, <a href="spotify:user:danielstahl:playlist:7ijkPw3lLKPW6k3qee38Ki">avant-garde</a> and <a href="spotify:user:spotify:playlist:5YuLa2rxwWrILo5KKHGCwX">minimalism</a> playlists at our <a href="http://open.spotify.com/genre/classical">Classical Hub</a>.	50	91103
37i9dQZF1DX5hL1aT2vhMb	Women of Classical	Celebrate the great women composers who continue to transform the classical world. Cover: Hania Rani and Dobrawa Czocher	59	32381
37i9dQZF1DX10uaP8FoDNe	Minimalism	Including genre-defining classics (Steve Reich, Philip Glass), postminimalism (Paul Dresher, Louis Andriessen), holy minimalism (Henryk Górecki, Arvo Pärt) and more.	51	130736
37i9dQZF1DX5AviTMPF0km	Contemporary Chinese Classical	A collection of contemporary classical from Chinese and Chinese-born composers and musicians, from Bright Sheng and Chen Yi to Qu Xiaosong and Zhu Jianer.	28	18621
37i9dQZF1DWV7cvDzE3MOI	This Is Chopin	Discover the unforgettable melodies of Chopin, including moving ballades, relaxing nocturnes and vibrant concertos.	65	444692
1M2abQkxCwrLjzLGgKWnDP	Bellini's Opera	Lend some gravitas to the moment with the complete works of Vincenzo Bellini, featuring acclaimed recordings of his entire operatic oeuvre and large scale sacred choral pieces.	500	426
37i9dQZF1DX9WxEZbyU6MA	Calming Choir	Relax to the calming sounds of choral music.	55	134248
37i9dQZF1DX0CM2xT3aAkN	Essence of the Renaissance	Travel through the evolution of the Renaissance sound with this collection of choral and instrumental classics.	50	66167
37i9dQZF1DX8qDhzfjyTN6	Romantic Era 50: Spotify Picks	This 50-track collection takes you through a fascinating journey from the singular works of Schubert, Schumann and Chopin that defined the era, to the last masterpiece of late romanticism composed after WWII, Strauss' Four Last Songs. For operas from this era, see <a href="spotify:user:spotify:playlist:473bnHuzXcRUsDmSkdUrmz">this</a> playlist.	50	126215
37i9dQZF1DX2FJ4E5eMYdk	Psych & Groove	A little psychedelic, a little groovy, and very rootsy.	60	94732
37i9dQZF1DWUKPeBypcpcP	Nature Noise	Where nature and white noise meet.	98	840646
37i9dQZF1DWXzR2GKEiHgT	The Sleep Machine: Waterscapes	Slip into slumber with soothing water sounds.	185	212624
37i9dQZF1DWUZ5bk6qqDSy	White Noise	Welcome to the soothing hum...	247	524766
37i9dQZF1DX5AuRugisweW	Crossroad Blues	Songs of the crossroads and "that old evil spirit"—from Robert Johnson to John Mayer, from early blues to new Americana.	60	167484
3kt5kS8Xqjfh8olOS24HX4	Red, White, & Blue	Get your sparklers out for this patriotic blend of folk, pop, and Americana.	35	58
37i9dQZF1DX2cW2nLJVrZg	Hollywood's Big Night	Nominees from the 93rd annual event celebrating Hollywood's brightest stars.	32	88921
4sEKPcBYLcW3woDviiaigj	50 Songs for Snow	Give in to the season, with the ultimate collection of classic snow songs.	50	330
37i9dQZF1DWSCaDvxADWZT	Happy St. Patrick's Day	Sláinte! All the right music to fuel your St. Patrick's Day.	92	52116
3KP0xIq8NrTP7BV2YhpHT5	It's a Boy!	Celebrate your baby boy and spread the good news!	23	177
37i9dQZF1DX5FyxM4IcLn6	The GRAMMYs Official Playlist	The official playlist for the 63rd GRAMMY Awards.	299	122299
52rJQYDn9Q5dufvGPqqzgf	It's a Girl!	Celebrate your baby girl and spread the good news!	25	208
5pxi1UkDk0BbUPDTPjmi4v	Graduation	Here's to cherishing lifelong friends, remembering the good times, and celebrating the end of an era!	40	124
37i9dQZF1DX0KQrbsfHQvG	Rise Up	Get up. Stand up. Be the revolution.	75	151451
4se8FxjaBGTHCTXIPoJlc0	Music Happens Here: The Music	Music from the podcast Music Happens Here. This episode focuses on the most iconic songs of Los Angeles, CA.	23	985
37i9dQZF1DX2Nc3B70tvx0	Ultimate Indie	The best in modern indie. Cover: Clairo	100	2139939
1517hhPIVwA9EN41krpZo3	Best of 2016: Ultimate Indie	Check out the top streamed indie tracks of 2016!	50	10034
37i9dQZF1DX6CwQbybVjjk	SXSW Best Indie	Check out these indie musics, all froms artists playing at SXSW 2017... Cover: <a href="spotify:artist:7FU0xCgmSYQEiBeevUqQ4S">Yoke Lore</a>.	59	9016
37i9dQZF1DXaSQZr9c1SpZ	This Is Bon Iver	The best of Bon Iver, and a bit more of founder Justin Vernon's other projects.	42	201314
37i9dQZF1DX7FW3TjTduV4	This Is: Dirty Projectors	This is the best of Dirty Projectors...	23	9134
37i9dQZF1DX79Q60SopbIW	This Is The Flaming Lips	Get deep into The Flaming Lips with this career-spanning playlist.	49	23772
37i9dQZF1DX3Y4Bt8VdicW	This Is Father John Misty	Get into the inspired sounds of <a href="spotify:artist:2kGBy2WHvF0VdZyqiVCkDT">Father John Misty</a>.	27	55738
37i9dQZF1DX1rUeB7HjgUL	This Is Arcade Fire	The essential Arcade Fire featuring their new album "Everything Now".	30	160560
37i9dQZF1DWZyp9KgPL31Y	This Is The Shins	A collection of all The Shins greatest tracks, plus some of James Mercer's other projects.	28	49228
37i9dQZF1DX4jsulumEbDn	This Is LCD Soundsystem	The <a href="spotify:artist:066X20Nz7iquqkkCW6Jxy6">band</a>'s greatest hits, including selections from their latest album, american dream.	23	64882
37i9dQZF1DWUbOQi4OiTx4	This Is Portugal. The Man	The best of the band's 8 albums!	37	89269
37i9dQZF1DWZkGQGk1ZjrI	This Is Elliott Smith	The late, great Elliott Smith. RIP	22	47202
37i9dQZF1DXe8E8oqpmTDI	This Is Mac DeMarco	Get weird with the <a href="spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM">indie maestro</a>.	30	160331
37i9dQZF1DWWGeEU3DbvDJ	2021 Billboard Music Awards	The freshest jams from this year’s BBMAs finalists and performers, airing May 23 on NBC! Cover: The Weeknd	94	63017
37i9dQZF1DWY58YgA8d6HG	Ultimate Performances	Celebrate music's biggest awards show with all the ultimate performances.	40	6202
37i9dQZF1DX76V4s7Zffmt	This Is: Animal Collective	This is the essential Animal Collective.	29	14733
37i9dQZF1DX2oU49YwtXI2	This Is Beyoncé	Queen Bey's most essential tracks, all in one playlist.	52	1314701
37i9dQZF1DXaQm3ZVg9Z2X	This Is Coldplay	This is Coldplay. The essential tracks, all in one place.	50	2371997
37i9dQZF1DWTTthpScXd3v	This Is David Bowie	One of the greatest of all time, in 72 songs.	72	872583
37i9dQZF1DWWpCjltOl2fU	EODM Play it Forward Campaign	Eagles Of Death Metal’s <a href="http://playitforwardeodm.com">Play It Forward Campaign</a> features new versions of the band’s “I Love You All The Time” by a bevy of their peers. Play these tracks to support the victims of the Paris attacks. Check out the amazing covers below and head to <a href="http://playitforwardeodm.com">http://playitforwardeodm.com</a> for more info.	14	1788
37i9dQZF1DX0ZzMQgXnSUD	Best of Bond	"Bond... James Bond." Cover: <a href="spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH">Billie Eilish</a>	29	51742
37i9dQZF1DWXXji4ucB51M	MTV VMAs	The official 2020 VMAs playlist from MTV + Spotify. See more at <a href="http://www.mtv.com/vma">vma.mtv.com</a> 🚀	73	107718
37i9dQZF1DX1nsfmnIDVAJ	Best of Hamilton	Where all Hamilton music coexists.	72	252004
0tdTsuJmnf6cRE22DMcgIq	The 2016 AMAs	The American Music Awards is the world’s biggest fan-voted award show. This year, hosts Gigi Hadid and Jay Pharoah will share the stage with performers Bruno Mars, Twenty One Pilots, The Chainsmokers, and many more.	35	8898
37i9dQZF1DWXIPSKePHmRn	This Is Sharon Jones	Remembering the amazing <a href="spotify:artist:6LufpoVlIYKQCu9Gjpk8B7">artist</a> (1956–2016). You will be missed.	30	37861
6GZ9F4MZpPdHJEwhq3kHKG	Classic Soul With Seth Rogen	Listen to all of Seth's favorite classic soul tracks right here. And be sure to check out his charity, Hilarity for Charity.	41	3927
37i9dQZF1DXdEH86O6asrX	Soundtracks Épicos	¡Disfruta de las mejores bandas sonoras del siglo XXI!	56	396847
2FmMinHNFfX3Apt34AwEqc	Top Gaming Tracks: One Year Together	Celebrate one year of Spotify and PlayStation with the biggest tracks.	100	2400
37i9dQZF1DXaUaRhCgtpCo	Best of Star Wars	May the Force be with you. Find more great Star Wars music <a href="https://open.spotify.com/user/official_star_wars">here</a>.	72	407013
37i9dQZF1DWWF3yivn1m3D	This Is Hans Zimmer	The best of the legendary composer.	70	414214
0NKCe5F0ORuDO4sPmqhvcQ	Moving Castle Monthly	Featured Artist, Covex, released his debut album &quot;A Change of Perspective&quot; on August 18th. Listen to multiple tracks from the album + new releases from Khamsin, Dugong Jr, Dash30, Simon Cress, &amp; many more here	52	21705
4A01B3wh6uv7yOpzYdVLR3	TeamSupreme Selects	Weekly Selects of the best music chosen by the TeamSupremeCrew themselves... Turn the Volume up to 100.	40	13180
37i9dQZF1DX43v1NFXUzji	Latin Gaming	Latin music to game to! ¡Música latina para jugar!	75	102595
37i9dQZF1DX3YGn6btf5lC	Nerding Around	100% fan-made music. Gaming parodies of famous songs and unique creations, inspired by Minecraft, Warcraft, Pokémon and more.	29	12891
37i9dQZF1DWTyiBJ6yEqeu	Top Gaming Tracks	The tracks that gamers love.	150	3877422
37i9dQZF1DXdfOcg1fm0VG	Video Game Soundtracks	Double-jump into these legendary video game soundtracks, featuring old favourites and new classics.	92	433386
37i9dQZF1DWXpOtMyVOt4Q	Soundscapes For Gaming	Soundtrack your gaming with these atmospheric beats.	60	197954
37i9dQZF1DX8GjsySWIS1x	Now Loading... Madden 22 Soundtrack	Iconic video game tracks. Featuring music from the Madden 22 Soundtrack out now.	100	589869
37i9dQZF1DWYnY33e7En9e	Retro Gaming	Hits of the 70s, 80s and 90s for gamers who love things retro.	100	337749
37i9dQZF1DX6taq20FeuKj	Power Gaming	Get your gaming session going with this epic rap mix.	100	1892509
37i9dQZF1DX4geSlFB9288	Indie Gaming	10+ hours of new and old indie music to keep your gaming session properly soundtracked.	193	37771
37i9dQZF1DWT5MrZnPU1zD	Hip Hop Controller	Pass the sticks & press play.	100	1513159
37i9dQZF1DWYRNXjFoiid2	Ultimate Pop Gaming	Today's best pop to fuel your gaming.	95	125719
4drXxn0GpOXXG6Rp5RvXca	Bread & Dub	Enjoy your morning to great breakfast dub beats.	25	137
37i9dQZF1DWTR6lD3pmkqP	21st Century Jazz	The sound of the new era of Jazz. Cover: Brandee Younger	150	16828
070FVPBKvfu6M5tf4I9rt2	The Blues Skies	The skies are filled with blues for a joyful ride.	30	93
37i9dQZF1DX9pQ3JDTosFG	Blues Kitchen	Classic blues to fill your kitchen with the right mood.	50	8915
37i9dQZF1DX9FIMhEujaK6	Ibiza Sunset	The ultimate chilled soundtrack to bring your day to a close.	50	307190
37i9dQZF1DX4fpCWaHOned	Confidence Boost	You're on top of the world. Don't forget it.	75	3543912
37i9dQZF1DX1WSnLRtI26o	Happy Drive	Let your favorite music guide you through your daily commute! Cover: P!nk	200	333359
37i9dQZF1DWSP55jZj2ES3	park hangs	grab a blanket and get the good vibes going	50	319639
37i9dQZF1DX3sXSrrk1ytC	Energizing Classics	Feel energized with classic Pop and Rock.	48	98352
37i9dQZF1DWYBO1MoTDhZI	Good Vibes	Set it off with these epic anthems. Only good vibes here!	144	2738685
37i9dQZF1DX8CwbNGNKurt	Throwback Workout	Throw it back to the biggest, best hits of the 2000's.	50	1133331
37i9dQZF1DWWzVPEmatsUB	Mellow Morning	Have a quiet morning with this mix of something familiar and something new.	70	450748
37i9dQZF1DWUACcBjzMiIY	Mellow Drive	Easy listening for a pleasant drive.	200	167406
37i9dQZF1DWTQwRw56TKNc	Mellow Classics	Relax with these timeless tunes.	103	481464
37i9dQZF1DX8ky12eWIvcW	Throwback Jams	Turn up with the biggest party tracks of the '90s and '00s.	93	1983485
37i9dQZF1DX5IDTimEWoTd	Warm Fuzzy Feeling	Beautiful songs to give you that warm, fuzzy feeling.	80	2136277
37i9dQZF1DXca8AyWK6Y7g	young & free	Indie, pop, and everything in between to bring you good energy and good vibes.	150	1352666
37i9dQZF1DX3Ogo9pFvBkY	Ambient Relaxation	Relax and unwind with chill, ambient music.	352	1108496
37i9dQZF1DWUOhRIDwDB7M	Rise	Positive and uplifting ambient instrumental tracks.	215	473158
37i9dQZF1DX7gIoKXt0gmx	All The Feels	All the vibes. All the feels.	100	2224564
37i9dQZF1DXea2M7iVhM3V	Killing It	Kill it today with this awesome Hip Hop.	31	65
37i9dQZF1DX26DKvjp0s9M	Essential Indie	All your alternative favorites. Cover: The xx.	80	518858
37i9dQZF1DWXsTPi6XhWl6	Wide Awake	Wake up with the brightest Indie.	50	34372
37i9dQZF1DXcgZcN2HVMoe	Morning Coffee	Grab your coffee and ease into the day with this light blend.	250	111914
37i9dQZF1DWZeKCadgRdKQ	Deep Focus	Keep calm and focus with ambient and post-rock music.	199	3500195
37i9dQZF1DX2sUQwD7tbmL	Feel-Good Indie Rock	Happy songs by alternative bands. Any listener can connect with these indie jams.	120	1486352
37i9dQZF1DX9XIFQuFvzM4	Feelin' Good	Feel good with this positively timeless playlist!	100	3197473
37i9dQZF1DXci7j0DJQgGp	Hanging Out and Relaxing	The perfect playlist to just sit back and chill out with.	145	1785525
37i9dQZF1DX7KNKjOK0o75	Have a Great Day!	Feel great with these timelessly fun songs!	102	5060831
37i9dQZF1DX30HHrCAl4ZG	Today's Indie Rock	the resurgence is real. Cover: Junior Varsity	100	656328
37i9dQZF1DWWEcRhUVtL8n	Indie Pop	New and approved indie pop. Cover: The Neighbourhood	125	1579803
37i9dQZF1DXdbXrPNafg9d	All New Indie	The best new tracks every week. Cover: Lorde	198	1136372
37i9dQZF1DX9myttyycIxA	undercurrents	Underground indie rock gems. Cover: Indigo de Souza	100	228992
37i9dQZF1DX2MyUCsl25eb	Morning Commute	Easy feels on your way to work, or wherever you're commuting to this morning.	75	934142
37i9dQZF1DX3bSdu6sAEDF	Evening Commute	Let this smooth mix carry you home in style.	50	468617
37i9dQZF1DXbIGqYf7WDxP	Pop Chillout	The best music for just chilling.	100	1293608
37i9dQZF1DWXe9gFZP0gtP	Stress Relief	Calm your mind with gentle piano and ambient.	226	921648
37i9dQZF1DX5Ozry5U6G0d	Summer Party	That summer sound.	123	1696411
37i9dQZF1DWT7XSlwvR1ar	Totally Stress Free	No need to stress out. Stay relaxed with these easy, upbeat songs.	100	1862438
37i9dQZF1DWTLSN7iG21yC	Work From Home	Clock in from the comfort of your own home with 8 hours of music to carry you through the day.	150	835857
37i9dQZF1DX4TnpT6vw5rE	Atmospheric Calm	Melt into the Atmospheric Calm with these mellow beats and ambient tones.	71	735275
37i9dQZF1DX55vgfGaIdlF	After Party//Come Down	Slow down with these late night jams.	51	709
37i9dQZF1DX83I5je4W4rP	Beach Vibes	Soak up these laid-back jams.	100	972066
37i9dQZF1DX5bjCEbRU4SJ	Calm Down	Calm Down with this chilled out playlist. For when it's time to just sit and bask in the afterglow.	70	566200
37i9dQZF1DX6K3W8KBiALe	Classical Moments in Movies	Chill to the familiar <a href="http://open.spotify.com/genre/classical">classical</a> pieces featured in award-winning films.	71	283852
37i9dQZF1DWYcDQ1hSjOpY	Deep Sleep	Soothing, minimalist ambient for deep sleep.	215	1404672
37i9dQZF1DX9B1hu73DioC	Indie Chillout	Chill. The best indie tracks for just hanging out.	75	698515
37i9dQZF1DXaRL7xbcDl7X	the INDIEnet	online indie. indie dot com. Cover: Ricky Montgomery	100	293201
37i9dQZF1DXa1rZf8gLhyz	Jazz for Sleep	Let these jazz tracks lull you to sleep.	101	895043
37i9dQZF1DWVu0D7Y8cYcs	Just Smile	Come on, man. Just smile!	56	421011
37i9dQZF1DX6tTW0xDxScH	Stay in Bed	Snuggle jams to keep you cozy under the covers.	75	532152
37i9dQZF1DXdQvOLqzNHSW	Late Night Vibes	Slow burners for late nights.	75	707172
37i9dQZF1DXb83YJL7gTWj	Chill Dinner	Press play and enjoy a relaxing meal. Easy!	100	181433
37i9dQZF1DX0x36cwEyOTG	Peaceful Indie Ambient	Relax with this Peaceful Indie Ambient mix.	110	380732
37i9dQZF1DX6Rl8uES4jYu	Ready for the Day	This fun, upbeat playlist will help get you up and ready to start your day!	80	212378
37i9dQZF1DWY8GmMJbmnsS	Timeless Soul Ballads	All of your classic soul ballads, right here. Cover: <a href="spotify:artist:3rRmDmzPcAFwcUDvG5gBqO">Percy Sledge</a>	33	294529
37i9dQZF1DWSTeI2WWFaia	Spilled Ink	Lyrical, lo-fi, and lowlife raps. Cover: Benny The Butcher	50	531630
37i9dQZF1DX6xZZEgC9Ubl	tear drop	new music by MASN	150	998292
37i9dQZF1DWSkkUxEhrBdF	Reggae Infusions	Relax and slip into this eclectic mix of reggae infused tracks.	50	277455
37i9dQZF1DWSYI3OtMNMsT	A Quiet Christmas	Mellow, instrumental versions of all your favorites.	35	23157
37i9dQZF1DXdl8xYyG9Dm1	No Wahala	The latest straight bars and Afro-Trap. Cover: <a href="https://open.spotify.com/artist/01DTVE3KmoPogPZaOvMqO8?si=CWvKWGvTQViByuyT551EoA&dl_branch=1"> Sarkodie </a>	67	81712
37i9dQZF1DX889U0CL85jj	Chill Vibes	Just chill...	204	2142183
37i9dQZF1DX9udeSemCofA	Heavy Dub	Mellow out with this dub music.	50	101357
37i9dQZF1DWUoqEG4WY6ce	Indie Rock Road Trip	Road trip tracks...	89	722473
5McngUiuALFIS4VVF4oko5	It Only Takes Two	No, not to tango... to write an awesome rock song! These duos know how to make a lot out of what they've got.	37	116
37i9dQZF1DX3qCx5yEZkcJ	Mellow Beats	Stay relaxed with these low-key beats and instrumentals.	80	1477026
37i9dQZF1DX8gDIpdqp1XJ	Modern Psychedelia	The best of modern psych. Cover: KUNZITE	150	605172
37i9dQZF1DX1fmyMdW2PaL	Complete Chaos	Heavy, intense and aggressive tracks. Chaotic in all the good ways. Cover: Death Tour	100	159615
37i9dQZF1DX0IlCGIUGBsA	Ultimate Party Classics	Get the party going with these classics from across the decades.	80	807119
37i9dQZF1DX44AF5xq04Oh	Reggae BBQ	Hit the grill! Roll those hotdogs and smoke those meats.	28	138624
37i9dQZF1DXcTieYAg7jq1	Retro Pop	Featuring that new vintage. Cover: Jon Batiste	148	354478
37i9dQZF1DWWOGXILUAh53	Fresh Dance Pop	The hottest new pop with the all the drops. Cover: Becky Hill	100	59428
37i9dQZF1DX98f0uoU1Pcs	Noisy	The perfect mosh-up of Punk, Rock, Alt  & Indie. Cover: IDLES	100	176901
37i9dQZF1DXauOWFg72pbl	Beer & Wings	Cold beer. Hot wings. Great rock. This is your game day soundtrack.	90	477508
37i9dQZF1DXdTCdwCKzXwo	Early Alternative	Classic alternative. These early pioneers brought the underground to the foreground. Cover: Lou Reed	75	801198
37i9dQZF1DX09NvEVpeM77	Born in the USA	Keep on rockin' in the free world with these classic tracks from musicians born in the USA.	29	127437
37i9dQZF1DWZLN2cXno63R	Café Cubano	Take yourself to Havana with some Cuban Salsa and Café favourites.	56	102604
37i9dQZF1DX1MUPbVKMgJE	Disco Forever	The best disco songs from the 70s and 80s. This legendary mix will help you bring back the funk.	82	1219219
37i9dQZF1DX8XxBtyUnC7B	Souvenirs	Relax and transport yourself to a tranquil sojourn in France.	50	164380
37i9dQZF1DWZgauS5j6pMv	Nu-Funk	The best of today's funk. Cover: Thundercat	158	208497
37i9dQZF1DX23YPJntYMnh	Funk Rock	Funk. But heavier. Cover: Red Hot Chili Peppers	60	421028
37i9dQZF1DX4pUKG1kS0Ac	Guilty Pleasures	Embrace your secret favorites.	151	3028865
2lOMjzyPMlcIvcaWlaF6MB	Historic Venue: Ryman Auditorium	Transport yourself to the "Mother Church of Country Music" with these live cuts from the Ryman.	26	256
37i9dQZF1DX4esiqDZ1sjJ	Jock Jams	Whether it's the big game or the big meeting, get your adrenaline pumping with these badass jock jams.	38	248012
37i9dQZF1DXdBtoy268thT	Musical Comedy	Tap your foot and laugh your head off with this hilarious Musical Comedy.	49	8685
37i9dQZF1DXcCnTAt8CfNe	Musical Therapy	Soothe your mind with gentle instrumentals.	186	482583
37i9dQZF1DWXS0qyx76B7l	I Love NYC	Celebrate the spirit of an iconic city.	68	111729
37i9dQZF1DX5W4wuxak2hE	Power Pop	This playlist gives you a quick history of power pop, from its earliest beginnings to today. Cover: <a href="spotify:artist:2BGRfQgtzikz1pzAD0kaEn">Elvis Costello</a>	45	95796
37i9dQZF1DXbSbnqxMTGx9	Reggae Classics	The ultimate reggae playlist. Cover: Bunny Wailer	60	2479490
37i9dQZF1DX3oM43CtKnRV	00s Rock Anthems	These songs rocked the 00s. Cover: Linkin Park	100	3784666
37i9dQZF1DXcYHsRTcIw5a	Rocksteady	Get ready, to do, do rocksteady	40	120300
37i9dQZF1DX1WWRAxBsY0Y	Stoner Tracks For Everyone	Sometimes people assume that stoner music is just reggae, hip hop, or psychedelic rock. Experience the rest of it with these stoner tracks for everybody.	50	29149
2JskSjr3Rl0LAv05L0hjV4	Vocal Acrobats	Let these singers tug on your heartstrings with their amazing vocal performances.	25	71
37i9dQZF1DX8OVycSP3AXz	Salut les yéyés	Replongez dans les plus grands tubes de la période yéyé.	40	48957
37i9dQZF1DX1uusaBwROuk	Anti-Valentine's Day	Will you be my anti-valentine?	56	67495
37i9dQZF1DX1YMPNuWL6BX	New Years 2021	Ring in 2021 with your favorite party tracks!	70	354140
37i9dQZF1DX8S9gwdi7dev	Halloween Party	Fun tracks for your Halloween festivities!	51	252461
37i9dQZF1DX0HWhBzpBj05	Happy Holidays	Spread some cheer with this list of new and old seasonal favorites.	61	235885
0TmNZR8QmL60k1gWWa37fg	Macy's Thanksgiving Day Parade 2013	Catch up on all the performers at the 2013 Macy's Thanksgiving Day Parade.	28	377
37i9dQZF1DWVLVzn60NyuA	Summer Vibes	Afro, Caribbean & Latin sounds for that summer vibe.	180	150254
37i9dQZF1DXbLsFIeybF20	New Orleans Brass	Get into the spirit of New Orleans	50	132884
